Unnamed: 0,Title,Price,Price_Origin,Link,Image,Retailer,TimeStamp,Source
220,Miusey Women's Long Sleeve Cowl Neck Form Fitting Casual Tunic Top Blouse,$26.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A0103842C6IUC0GZEN3H&url=%2FMiusey-Business-FitTunic-Maternity-Clothing%2Fdp%2FB01MQIVHBT%2Fref%3Dsr_1_204_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292787%26sr%3D8-204-spons%26psc%3D1&qualifier=1609292787&id=3001532657965816&widgetName=sp_btf,https://m.media-amazon.com/images/I/71tpy6-4TkL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
221,Tic Tac Toe Wood Coffee Tables Family Games to Play and a Classic Game Home Decor for Living Room Rustic Table Decor and Use as Game Top Wood Guest Room Decor Strategy Board Games for Families,$12.99,$14.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03806321POPBL2011ZJC&url=%2FBSIRI-TicTacToe-Classic-Noughts-Children%2Fdp%2FB00QA9MALC%2Fref%3Dsr_1_193_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292789%26sr%3D8-193-spons%26psc%3D1&qualifier=1609292789&id=5015941957631194&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/91YZM7NoY8L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
222,"iLuv TB100 Rose Gold True Wireless Earbuds Cordless in-Ear Bluetooth 5.0 with Hands-Free Call MEMS Microphone, IPX6 Waterproof Protection, Long Playtime; Includes Compact Charging Case & 3 Ear Tips",$24.99,$39.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A04720391JUC5TWCDYBRE&url=%2FHands-Free-Microphone-Waterproof-Protection-High-Fidelity%2Fdp%2FB082XGZ455%2Fref%3Dsr_1_194_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292789%26sr%3D8-194-spons%26psc%3D1%26smid%3DA33VGGV5RHXW8Q&qualifier=1609292789&id=5015941957631194&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71DL2xEn3KL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
223,Exlura Womens Color Block Cardigan Open Front Sweaters Loose Knit Casual Coat,$35.98,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A00001302Q2GL32URWZQN&url=%2FExlura-Color-Cardigan-Sweaters-Casual%2Fdp%2FB07Y63YG1S%2Fref%3Dsr_1_195_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292789%26sr%3D8-195-spons%26psc%3D1&qualifier=1609292789&id=5015941957631194&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61HOm9bRKWL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
224,"Wireless Earbuds, Willful Bluetooth Earbuds with Microphone, Stereo Sound, Clear Call, Touch Control, USB-C Charge, Bluetooth V5.0, Waterproof, Secure Fit, in-Ear Headphones Earphones (White)",$35.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05354341L9XB4L54V3IZ&url=%2FWillful-Bluetooth-Microphone-Waterproof-Headphones%2Fdp%2FB08D3RPQ4H%2Fref%3Dsr_1_196_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292789%26sr%3D8-196-spons%26psc%3D1%26smid%3DA301T5E1MGKB7A&qualifier=1609292789&id=5015941957631194&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/51qepf9xKyL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
225,Skechers Women's Flex Appeal 2.0 Sneaker,$49.82,$65.00,https://www.amazon.com/Skechers-Womens-Appeal-Fashion-Sneaker/dp/B01AHK4CMO/ref=sr_1_197?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-197,https://m.media-amazon.com/images/I/71X1glNFcjL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
226,"iPhone Charger,5 Pack (6 FT) MBYY [Apple MFi Certified] Charger Lightning to USB Cable Compatible iPhone 11 Pro/11/XS MAX/XR/8/7/6s/6/plus,iPad Pro/Air/Mini,iPod Touch Original Certified-White",$13.99,0,https://www.amazon.com/MBYY-Certified-Lightning-Compatible-Certified-White/dp/B08L7BS9LW/ref=sr_1_198?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-198,https://m.media-amazon.com/images/I/51B4dMOp49L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
227,"AquaSonic Black Series Ultra Whitening Toothbrush - 8 DuPont Brush Heads & Travel Case Included - Ultra Sonic 40,000 VPM Motor & Wireless Charging - 4 Modes w Smart Timer - Modern Electric Toothbrush",$36.95,0,https://www.amazon.com/AquaSonic-Black-Ultra-Whitening-Toothbrush/dp/B072YVWBXH/ref=sr_1_199?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-199,https://m.media-amazon.com/images/I/71Tiru1uvTL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
228,"Mpow 49ft Led Outdoor String Lights, Heavy-Duty Waterproof Dimmable Led String Lights, 15 Hanging Sockets, 1.5W Edison Vintage Bulb, Commercial Grade Create Cafe Ambience for Patio Backyard – Black",$49.99,0,https://www.amazon.com/Mpow-Waterproof-Dimmable-Ambience-Backyard/dp/B01LYXQYU5/ref=sr_1_201?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-201,https://m.media-amazon.com/images/I/61i90ssl+fL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
229,DREAM PAIRS Women's Fur-Lined Knee High Winter Boots Wide Calf,$34.99,0,https://www.amazon.com/DREAM-PAIRS-Womens-Summit-Fur-Lined/dp/B01G9CTGNE/ref=sr_1_202?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-202,https://m.media-amazon.com/images/I/61TJKQ-w4QL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
230,Disney Boys' Cars '95 Hoodie,$20.62,0,https://www.amazon.com/Disney-Little-Boys-Toddler-Hoodie/dp/B0195TS968/ref=sr_1_203?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-203,https://m.media-amazon.com/images/I/81k230J4DsL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
231,BOSTANTEN Women's Leather Designer Handbags Tote Purses Shoulder Bucket Bags,$79.99,0,https://www.amazon.com/BOSTANTEN-Leather-Designer-Handbags-Shoulder/dp/B07YXV1KKR/ref=sr_1_205?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-205,https://m.media-amazon.com/images/I/61Ktawy8coL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
232,"CUGOAO High Waist Yoga Pants with Pockets, Workout Pants for Women, Yoga Leggings with Pockets",$18.95,0,https://www.amazon.com/JOOKEE-Waist-Pockets-Workout-Leggings/dp/B07RJVDZ3Z/ref=sr_1_206?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-206,https://m.media-amazon.com/images/I/51eiRzHsGkL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
233,"Lightning Cable, 3 Pack 10FT Right Angle Aluminum Alloy Durable and Fast Charging Cable Compatible with iPhone Charger XS/XS Max/XR/X/ 8/8 Plus/7 Plus/7/6 Plus/6/5S/5/Pad (Silver, 10ft)",$13.99,0,https://www.amazon.com/Lightning-Aluminum-Durable-Charging-Compatible/dp/B07L8Y5WQV/ref=sr_1_207?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-207,https://m.media-amazon.com/images/I/619xBk0+gML._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
234,"500 Thread Count Twin Frost Gray 100% Cotton Sheets & Pillowcase Set,3 Pc Extra Long Staple Combed Cotton Bedding,Fits Mattress 15'' Deep Pockets,Premium Soft Silky Sateen Weave,Oeko Tex Certified",$44.99,0,https://www.amazon.com/Pillowcase-Bedding-Mattress-Pockets-Certified/dp/B08FCFHCJG/ref=sr_1_208?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-208,https://m.media-amazon.com/images/I/71yotyhXsoL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
235,SHIBEVER Women's Soft Casual Tops Shirts Fashion Twist Knotted Blouses Long Sleeve Round Neck Tunic T Shirt,$17.99,$24.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A02910172SXXVWW46O4X5&url=%2FSHIBEVER-Fashion-Knotted-Blouses-Outfits%2Fdp%2FB07VJXWWF6%2Fref%3Dsr_1_209_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292789%26sr%3D8-209-spons%26psc%3D1&qualifier=1609292789&id=5015941957631194&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71GsPKHN4dL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
236,"2 Pack-Apple Earbuds/Headphones/Earphones with 3.5mm Wired in Ear Headphone Plug(Built-in Microphone & Volume Control) [Apple MFi Certified] Compatible with iPhone,iPad,iPod,PC,MP3/4,Android -White",$15.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0338923O7D2ZJWZ3MC&url=%2FPack-Apple-Headphones-Earphones-Microphone-Compatible%2Fdp%2FB08CXHN5HP%2Fref%3Dsr_1_210_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292789%26sr%3D8-210-spons%26psc%3D1&qualifier=1609292789&id=5015941957631194&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61BfErClzRL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
237,"iPhone Headphones for iPhone Earbuds for iPhone,in-Ear Lightning Headphones silbyloyoe, MFi Certified Lightning Earbuds with Mic Controller Compatible iPhone 11/11 Pro, X/XS Max/XR,7/8/ Plus(White)",$17.95,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08339331PRUVS3IYORY5&url=%2FHeadphones-Lightning-silbyloyoe-Controller-Compatible%2Fdp%2FB083LT8Z25%2Fref%3Dsr_1_211_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292789%26sr%3D8-211-spons%26psc%3D1%26smid%3DAK2EZSHARRW5U&qualifier=1609292789&id=5015941957631194&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51RHLlML7KL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
238,QUEENIEKE Yoga Leggings 4-Inch High Waist Workout Pants Running Leggings for Women 60126,$19.99,0,https://www.amazon.com/QUEENIEKE-Leggings-Workout-Tights-Running/dp/B073W6Z98C/ref=sr_1_212?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-212,https://m.media-amazon.com/images/I/712lrz+xqlL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
239,"CredDeal MFi Certified iPhone Charger, Lightning Cable Pack of 5- [3/3/6/6/10FT] Nylon Braided Fast Charging Data Sync USB Cord Wire Compatible iPhone 12/11/Pro/Xs Max/X/8/7/Plus/6S/6/SE/5S",$12.99,0,https://www.amazon.com/CredDeal-Certified-Lightning-Charging-Compatible/dp/B08KWCTWGB/ref=sr_1_213?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-213,https://m.media-amazon.com/images/I/61TBFBmAskL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
240,"WUYA iPhone Charger, MFi Certified Lightning Cable 6 Pack - 3/3/6/6/10/10 FT Nylon Woven Fast Charging High Speed Data Sync Cord Compatible iPhone 11 Pro XS MAX XR XS X 8 7 Plus 6S 6 SE - Color",$11.99,0,https://www.amazon.com/WUYA-iPhone-Charger-Certified-Lightning/dp/B089R89672/ref=sr_1_214?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-214,https://m.media-amazon.com/images/I/81s9-QdC+RL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
241,Beat That! - The Bonkers Battle of Wacky Challenges [Family Party Game for Kids & Adults],$19.99,$24.99,https://www.amazon.com/Beat-That-Bonkers-Battle-Challenges/dp/B07Z5BRRF7/ref=sr_1_215?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-215,https://m.media-amazon.com/images/I/91SppbW97cL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
242,DREAM PAIRS Bruno Marc Moda Italy Men's Prince Classic Modern Formal Oxford Wingtip Lace Up Dress Shoes,$34.99,0,https://www.amazon.com/PRINCE-Classic-Modern-Wingtip-PRINCE-3-DARK-BROWN/dp/B012EGE8E6/ref=sr_1_216?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-216,https://m.media-amazon.com/images/I/71QU-lhnGqL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
243,"Wireless Earbuds Bluetooth 5.0 Headphones, 120H Playtime Deep Bass Stereo Sound Earbuds with Microphone, IPX8 Waterproof Headphones with Charging Case for Sports",$19.94,$29.98,https://www.amazon.com/Wireless-Bluetooth-Headphones-Microphone-Waterproof/dp/B07V32FDY5/ref=sr_1_217?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-217,https://m.media-amazon.com/images/I/61EXsnfbYlL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
244,SHARLLEN MFi Certified Lightning Cable Spring iPhone Charger Cable 5 Pack [3/6/10FT] USB Fast Charging & Data Sync Cord Long Charging Cable Compatible iPhone Xs/MAX/XR/X/8/8P/7/7P/6/iPad/iPod(Black),$14.99,0,https://www.amazon.com/SHARLLEN-Certified-Lightning-Charging-Compatible/dp/B07VQT9PPG/ref=sr_1_218?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-218,https://m.media-amazon.com/images/I/61bbyQgKlML._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
245,"2021 Planner - Weekly & Monthly Planner with Flexible Cover, Jan. 2021- Dec. 2021, Strong Twin - Wire Binding, Round Corner,Improving Your Time Management Skill",$12.98,0,https://www.amazon.com/2019-2020-Academic-Planner-Twin-Wire-Two-Sided/dp/B07PNKHRS4/ref=sr_1_219?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-219,https://m.media-amazon.com/images/I/71jyfTwaCUL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
246,Clarks Women's Arla Shaylie Platform,$35.37,$65.00,https://www.amazon.com/CLARKS-Womens-Shaylie-Platform-Elastic/dp/B072N3FYRY/ref=sr_1_220?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-220,https://m.media-amazon.com/images/I/71F3TP1wbfL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
247,"LED Closet Light, Newest 30-LED Dimmable Rechargeable Motion Sensor Night Light, Wireless Under Cabinet Lighting Bar, Stick on Hallway Wardrobe Kitchen Kids Bedroom, 6 Lightning Modes Lamp (3 Pack)",$28.99,$39.99,https://www.amazon.com/Dimmable-Rechargeable-Wireless-Lighting-Lightning/dp/B07ZMGKWFH/ref=sr_1_221?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-221,https://m.media-amazon.com/images/I/61ac0ggQyFL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
248,Bruno Marc Men's Casual Chelsea Ankle Boots,$38.99,0,https://www.amazon.com/Bruno-Marc-Engle-03-Black-Chelsea/dp/B072R799PM/ref=sr_1_222?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-222,https://m.media-amazon.com/images/I/81vMWWKQTJL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
249,TIOSEBON Women's Athletic Walking Shoes Casual Mesh-Comfortable Work Sneakers,$34.99,0,https://www.amazon.com/TIOSEBON-Athletic-Walking-Mesh-Comfortable-Sneakers/dp/B07R8P8HDS/ref=sr_1_223?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-223,https://m.media-amazon.com/images/I/61ClSk3MlsL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
250,LARACE Women 3/4 Sleeve Tunic Top Loose Fit Flare T-Shirt,$15.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A04267032LMN1Z6IC5HIW&url=%2FLARACE-Women-Sleeve-T-Shirt-Deepskyblue%2Fdp%2FB074YJ1BMV%2Fref%3Dsr_1_224_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292789%26sr%3D8-224-spons%26psc%3D1&qualifier=1609292789&id=5015941957631194&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61CVa5L-EsL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
251,Floral Find Women's Long Sleeve Leopard Color Block Tunic Comfy Stripe Round Neck T Shirt Tops,$16.88,$19.98,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0720663OSZFW6L78L68&url=%2FFloral-Find-Womens-Sleeve-Leopard%2Fdp%2FB07QM7WKSG%2Fref%3Dsr_1_225_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292789%26sr%3D8-225-spons%26psc%3D1&qualifier=1609292789&id=5015941957631194&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61A-ioPKoqL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
252,"Sharpty Inverted Umbrella, Umbrella Windproof, Reverse Umbrella, Umbrellas for Women with UV Protection, Upside Down Umbrella with C-Shaped Handle",$19.95,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A00466212TCJX8V1DMC97&url=%2FSharpty-Inverted-Windproof-Umbrellas-Protection%2Fdp%2FB07N33BG22%2Fref%3Dsr_1_226_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292789%26sr%3D8-226-spons%26psc%3D1&qualifier=1609292789&id=5015941957631194&widgetName=sp_mtf,https://m.media-amazon.com/images/I/81nV0UJ472L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
253,Weighted Blanket 15 lbs - Washable Duvet Cover Included! 60 x 80 Inches - Heavy Blanket for Queen Bed,$84.89,0,https://www.amazon.com/Soft-Touch-Weighted-Blanket-Included/dp/B07D3YM4NP/ref=sr_1_227?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-227,https://m.media-amazon.com/images/I/91I912Fi+AL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
254,"Elegant Comfort Luxurious Bed Sheets Set on Amazon 1500 Thread Count Wrinkle,Fade and Stain Resistant 4-Piece Bed Sheet Set, Deep Pocket, Hypoallergenic - King Grey",$27.99,0,https://www.amazon.com/Elegant-Comfort-Luxurious-Quality-Resistant/dp/B018KS63QI/ref=sr_1_228?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-228,https://m.media-amazon.com/images/I/81yN96Al5LL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
255,iBeor T3030 Earbuds earpods Best True Wireless for Smartphones Bluetooth Headphones 5.0 with Charging Case Waterproof TWS Stereo Earphones Noise Cancelling in Ear Built in Mic Headset Lightning Deals,$49.99,0,https://www.amazon.com/iBeor-T3030-Smartphones-Headphones-Waterproof/dp/B08HZBRQQG/ref=sr_1_229?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-229,https://m.media-amazon.com/images/I/51EKIX-YVRL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
256,Klutz Book of Paper Airplanes Craft Kit,$15.29,$16.99,https://www.amazon.com/Klutz-Book-Paper-Airplanes-Craft/dp/1570548307/ref=sr_1_230?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-230,https://m.media-amazon.com/images/I/91D64sVfc7L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
257,"Amazon Brand - Core 10 Women's High Waist Workout Legging with Pockets - 26"" Inseam",$29.00,0,https://www.amazon.com/Amazon-Brand-Workout-Legging-Pockets/dp/B08143PDZB/ref=sr_1_231?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-231,https://m.media-amazon.com/images/I/71icb6bVDoL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
258,"Metene Thermometer for Adults Forehead, Infrared Digital Thermometer for Fever, Ear Thermometer for Adults and Kids",$19.99,0,https://www.amazon.com/Metene-Forehead-Thermometer-Infrared-Suitable/dp/B06XJ35FG4/ref=sr_1_232?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-232,https://m.media-amazon.com/images/I/71pNi8c66TL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
259,MEROKEETY Women's Long Sleeve Snap Button Down Solid Color Knit Ribbed Neckline Cardigans,$24.99,$27.99,https://www.amazon.com/MEROKEETY-Womens-Neckline-Cardigans-Leopard/dp/B07ZVDJ7L6/ref=sr_1_233?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-233,https://m.media-amazon.com/images/I/71gzvJnRaEL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
260,Lightning Cables 3Pack 10FT iPhone Charger MFi Certified Extra Long Nylon Braided USB Fast Charging Syncing Cord Compatible with iPhone,$12.98,0,https://www.amazon.com/Elinke-iPhone-Charger-Charging-Compatible/dp/B00YBGHYJO/ref=sr_1_234?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-234,https://m.media-amazon.com/images/I/718wOOR0QcL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
261,"Anker Powerline+ II Lightning Cable (3ft), MFi Certified for Flawless Compatibility with iPhone Xs/XS Max/XR/X / 8/8 Plus / 7/7 Plus / 6/6 Plus / 5 / 5S and More(Silver)",$15.29,$17.99,https://www.amazon.com/Anker-Powerline-Lightning-Certified-Compatibility/dp/B071WM59X2/ref=sr_1_235?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-235,https://m.media-amazon.com/images/I/61m5AB2hhWL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
262,DREAM PAIRS Women's Chunky Heel Knee High and Up Boots,$33.99,0,https://www.amazon.com/DREAM-PAIRS-Womens-Midleg-Chunky/dp/B072YB7DDP/ref=sr_1_236?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-236,https://m.media-amazon.com/images/I/610oLDvlkTL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
263,"5Pack Short iPhone Charger Cable 1FT Lightning Cable 1 Foot, Fast Charging Station USB Cord for iPhone 11 Pro X XS Max XR / 8/8 Plus / 7/7 Plus / 6/6 Plus / 5S / iPad/iPod, Gold",$11.99,0,https://www.amazon.com/SMALLElectric-Cables-Charger-Charging-Compatible/dp/B078XDLDNM/ref=sr_1_237?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-237,https://m.media-amazon.com/images/I/71xleT9UPBL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
264,Angashion Women Hoodies-Tops- Floral Printed Long Sleeve Pocket Drawstring Sweatshirt with Pocket,$29.99,0,https://www.amazon.com/Angashion-Hoodies-Tops-Printed-Drawstring-Sweatshirt/dp/B074MZGSD7/ref=sr_1_238?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-238,https://m.media-amazon.com/images/I/81+HcykFzzL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
265,Hilltichu Womens Color Block Long Sleeve Shirt Pullover Round Neck Side Split High Low Tunic Tops,$19.98,0,https://www.amazon.com/Hilltichu-Womens-Color-Sleeve-Pullover/dp/B07QS11NG6/ref=sr_1_239?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-239,https://m.media-amazon.com/images/I/61BFpS7ULAL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
266,SOJOS Cat Eye Sunglasses for Women Fashion Designer Style Mirrored Lenses SJ1001,$16.99,0,https://www.amazon.com/Mirrored-Fashion-Sunglasses-SJ1001C2Gold-SJ1001C4Silver/dp/B07BDCH528/ref=sr_1_240?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-240,https://m.media-amazon.com/images/I/71h2-GcL+WL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
267,"10” Ring Light with Tripod Stand and Phone Holder, Brokuca Selfie Ring Light USB LED Ringlight for Makeup/Live Streaming/YouTube Video/Photography, Compatible with iPhone/Android",$26.99,0,https://www.amazon.com/Brokuca-Ringlight-Streaming-Photography-Compatible/dp/B08B61F1SN/ref=sr_1_241?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-241,https://m.media-amazon.com/images/I/61vrXGUekcL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
268,"3-Pack Idon Sport Band Compatible for Apple Watch Band 40MM 44MM 38MM 42MM, Soft Silicone Sport Bands Replacement Strap Compatible with iWatch Series SE/6/5/4/3/2/1 All Models",$9.99,$11.99,https://www.amazon.com/Idon-Compatible-Silicone-Replacement-Midnight/dp/B07Y2X8LJX/ref=sr_1_242?dchild=1&keywords=lightning+deals&qid=1609292789&sr=8-242,https://m.media-amazon.com/images/I/71lmPXU3gAL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
